duplicate_group,sha256,dataset,file,absolute_path
200,a16b9605921628addcdf7587c13d343da012c405362094142b475ad47608f9d7,phenomsg,Hazardous\Hazardous\e-waste\Light-Bulb-Recycling - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light-Bulb-Recycling - Copy.jpg
200,a16b9605921628addcdf7587c13d343da012c405362094142b475ad47608f9d7,phenomsg,Hazardous\Hazardous\e-waste\Light-Bulb-Recycling.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light-Bulb-Recycling.jpg
201,abdfaa533af1ab71f2c20ac4f7e4d1dcf00de435680413f849170ba36fd7f7f9,phenomsg,Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK - Copy.jpg
201,abdfaa533af1ab71f2c20ac4f7e4d1dcf00de435680413f849170ba36fd7f7f9,phenomsg,Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulb-recycling-waste-legacy-tungsten-on-white-background-GJ5BDK.jpg
202,eac86288eaceda439cb7e70e036ecc3330450cd561e6b9abbadb487d1ccdd26e,phenomsg,Hazardous\Hazardous\e-waste\light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are - Copy.jpg
202,eac86288eaceda439cb7e70e036ecc3330450cd561e6b9abbadb487d1ccdd26e,phenomsg,Hazardous\Hazardous\e-waste\light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\light-bulbs-and-recycling-bin-for-them-light-bulbs-and-fluorescent-lamps-are.jpg
203,10da5732cb79bf1eb8fded65093a0219ad7b89019b6e7daae0bc83909828399a,phenomsg,Hazardous\Hazardous\e-waste\Light20bulbs.JPG - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light20bulbs.JPG - Copy.jpg
203,10da5732cb79bf1eb8fded65093a0219ad7b89019b6e7daae0bc83909828399a,phenomsg,Hazardous\Hazardous\e-waste\Light20bulbs.JPG.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Light20bulbs.JPG.jpg
204,e5c818540ee3bd291b06917f57d68ce57e8db2e4b2d5aff74e37661dc0a1939f,phenomsg,Hazardous\Hazardous\e-waste\lightbulb-average-rated-lifetime-hours-1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulb-average-rated-lifetime-hours-1 - Copy.jpg
204,e5c818540ee3bd291b06917f57d68ce57e8db2e4b2d5aff74e37661dc0a1939f,phenomsg,Hazardous\Hazardous\e-waste\lightbulb-average-rated-lifetime-hours-1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulb-average-rated-lifetime-hours-1.jpg
205,9e844714ee06e01aa0f7496cedc9a0ba4bb8534592b8abcb5df1cdfd566e2f72,phenomsg,Hazardous\Hazardous\e-waste\lightbulb-recycling - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulb-recycling - Copy.jpg
205,9e844714ee06e01aa0f7496cedc9a0ba4bb8534592b8abcb5df1cdfd566e2f72,phenomsg,Hazardous\Hazardous\e-waste\lightbulb-recycling.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulb-recycling.jpg
206,78d9ed0f55e40d93a6ae7d75903ad4cc31f0d86f8ce66ec27f6a3fb5cb92f16d,phenomsg,Hazardous\Hazardous\e-waste\lightbulbs - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulbs - Copy.png
206,78d9ed0f55e40d93a6ae7d75903ad4cc31f0d86f8ce66ec27f6a3fb5cb92f16d,phenomsg,Hazardous\Hazardous\e-waste\lightbulbs.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\lightbulbs.png
207,aaa8cd44175f0ae6284b9dd76c268501b2f25b8b4dacdf27a2cbd699af55d076,phenomsg,Hazardous\Hazardous\e-waste\Lights-Hero - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Lights-Hero - Copy.jpg
207,aaa8cd44175f0ae6284b9dd76c268501b2f25b8b4dacdf27a2cbd699af55d076,phenomsg,Hazardous\Hazardous\e-waste\Lights-Hero.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Lights-Hero.jpg
208,08b2eafb8f3949220d51153f00e02742b1ba9098c6cf8f8fd2b7da6cac032119,phenomsg,Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling - Copy.png
208,08b2eafb8f3949220d51153f00e02742b1ba9098c6cf8f8fd2b7da6cac032119,phenomsg,Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png
209,f365b886dff07b00c292a1077b741e1033b1cea195f69290a1594430e6766a81,phenomsg,Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587 - Copy.jpg
209,f365b886dff07b00c292a1077b741e1033b1cea195f69290a1594430e6766a81,phenomsg,Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg
210,b7080296c4cb1fd39e1334caf79f6cc488498d30ad552c6fc42bf26768454d3c,phenomsg,Hazardous\Hazardous\e-waste\Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel - Copy.jpg
210,b7080296c4cb1fd39e1334caf79f6cc488498d30ad552c6fc42bf26768454d3c,phenomsg,Hazardous\Hazardous\e-waste\Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Maple-Leaf-Foods-Electronic-Recycling-Program-Photo-Credit-Lya_Cattel.jpg
211,f9018529b977991faff41cf2849cd170dc7134041789d3196ed2e76bdf35f23c,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault - Copy.jpg
211,f9018529b977991faff41cf2849cd170dc7134041789d3196ed2e76bdf35f23c,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault.jpg
212,08a10112bf7838631d8b1a0d58cff7f4fbd5d0823d4eb895acd8d4ebc06705aa,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault2 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault2 - Copy.jpg
212,08a10112bf7838631d8b1a0d58cff7f4fbd5d0823d4eb895acd8d4ebc06705aa,phenomsg,Hazardous\Hazardous\e-waste\maxresdefault2.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\maxresdefault2.jpg
213,fca4c999c9b4d392122d3167f634fdb3411dedaac17faf1806ef91470bba2e73,phenomsg,Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341 - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341 - Copy.png
213,fca4c999c9b4d392122d3167f634fdb3411dedaac17faf1806ef91470bba2e73,phenomsg,Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Mercury-bulb-ban-1024x341.png
214,151825eb995a2e463aae45f0531493b3240c8da2b26317e010330b8a27df5054,phenomsg,Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490 - Copy.jpg
214,151825eb995a2e463aae45f0531493b3240c8da2b26317e010330b8a27df5054,phenomsg,Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\mika-baumeister-oXb5tA61wI-unsplash-scaled-e1651078651490.jpg
215,3a3b0bd3e2b980dbfeff9d43b81e98efeb0ebe9ce9e599d35203807be45bda60,phenomsg,Hazardous\Hazardous\e-waste\n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553 - Copy.jpg
215,3a3b0bd3e2b980dbfeff9d43b81e98efeb0ebe9ce9e599d35203807be45bda60,phenomsg,Hazardous\Hazardous\e-waste\n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553.jpg
216,c891de3210cb56c2e5262b8f1a4d0ff61e478527ec282c8306e492c39ea4c779,phenomsg,Hazardous\Hazardous\e-waste\n1-e1639575580776 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\n1-e1639575580776 - Copy.jpg
216,c891de3210cb56c2e5262b8f1a4d0ff61e478527ec282c8306e492c39ea4c779,phenomsg,Hazardous\Hazardous\e-waste\n1-e1639575580776.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\n1-e1639575580776.jpg
217,9490d9ebb56957a3aa33dc688464c986110938644922ea67f29e516d729d781b,phenomsg,Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536 - Copy.jpg
217,9490d9ebb56957a3aa33dc688464c986110938644922ea67f29e516d729d781b,phenomsg,Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Namo-Blog_Cover-7-1024x536.jpg
218,16dbc6f8ba4ede4336514765f419dc8b24c4f3aedf307fc8526d18ba98f7a53b,phenomsg,Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls - Copy.jpg
218,16dbc6f8ba4ede4336514765f419dc8b24c4f3aedf307fc8526d18ba98f7a53b,phenomsg,Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls.jpg
219,9f3448fc87f5d0eb28aca77574849c6271a4b8a629a63cace6ca64b68d164b75,phenomsg,Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891297 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891297 - Copy.jpg
219,9f3448fc87f5d0eb28aca77574849c6271a4b8a629a63cace6ca64b68d164b75,phenomsg,Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891297.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891297.jpg
220,f35c50301480f46ca7af03919e3862660efcd9bde05d41b9071b0d457fba0287,phenomsg,Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307 - Copy.jpg
220,f35c50301480f46ca7af03919e3862660efcd9bde05d41b9071b0d457fba0287,phenomsg,Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\nergy-saving-bulbs-tube-spent-incandescent-halogen-cfi-fluorescent-174891307.jpg
221,eb98ee1d74f835631999906d9bf61a2bc063a5a54a37157cdddce827e7b5cc97,phenomsg,Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008 - Copy.jpg
221,eb98ee1d74f835631999906d9bf61a2bc063a5a54a37157cdddce827e7b5cc97,phenomsg,Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\New-RepBan_Guide-FluorescentBulbs_2008.jpg
222,b3445521b014fae988428d3918f3b42446a923ca44cceebcb86204d0cfcb049c,phenomsg,Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling - Copy.png
222,b3445521b014fae988428d3918f3b42446a923ca44cceebcb86204d0cfcb049c,phenomsg,Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ng-electronic-waste-electronics-recycle-bin-miscellaneous-computer-recycling.png
223,9b8199644ce3493c4acad1b4072ef8781b9ebbe207610ed388a61032eb8dc536,phenomsg,Hazardous\Hazardous\e-waste\Noteable_ewaste_main-760x378 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Noteable_ewaste_main-760x378 - Copy.jpg
223,9b8199644ce3493c4acad1b4072ef8781b9ebbe207610ed388a61032eb8dc536,phenomsg,Hazardous\Hazardous\e-waste\Noteable_ewaste_main-760x378.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Noteable_ewaste_main-760x378.jpg
224,702cb48713826297bc027bbb96c54383d4e4dc2125eef5a34a7910693e73f2c8,phenomsg,Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg
224,702cb48713826297bc027bbb96c54383d4e4dc2125eef5a34a7910693e73f2c8,phenomsg,Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716.jpg
225,2c56968d4354c8b4cc598366d8fbae0b47500fe71db932ccfb5fbe0d3028a12a,phenomsg,Hazardous\Hazardous\e-waste\old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394 - Copy.jpg
225,2c56968d4354c8b4cc598366d8fbae0b47500fe71db932ccfb5fbe0d3028a12a,phenomsg,Hazardous\Hazardous\e-waste\old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-used-led-halogen-bulbs-fluorescent-tubes-different-light-bulbs-collected-recycling-217026394.jpg
226,e0ab238230f909a1c0b9f790af3a224eae1c025a8601ced43e6c673c0c498414,phenomsg,Hazardous\Hazardous\e-waste\omponents-mainboards-pcb-connectors-hardware-electronics-industry-eco-PNX35G - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\omponents-mainboards-pcb-connectors-hardware-electronics-industry-eco-PNX35G - Copy.jpg
226,e0ab238230f909a1c0b9f790af3a224eae1c025a8601ced43e6c673c0c498414,phenomsg,Hazardous\Hazardous\e-waste\omponents-mainboards-pcb-connectors-hardware-electronics-industry-eco-PNX35G.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\omponents-mainboards-pcb-connectors-hardware-electronics-industry-eco-PNX35G.jpg
227,59f68db235b39ab11749cc50351da5375862044eb50a5e7ec5b5363654034d90,phenomsg,Hazardous\Hazardous\e-waste\onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155 - Copy.jpg
227,59f68db235b39ab11749cc50351da5375862044eb50a5e7ec5b5363654034d90,phenomsg,Hazardous\Hazardous\e-waste\onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155.jpg
228,453e53f26846b02ba9aab57d1bb1e3e00de92ec9caf10ea2a8cf9eaab1717623,phenomsg,Hazardous\Hazardous\e-waste\Optimized-ewaste-middle-east - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Optimized-ewaste-middle-east - Copy.jpg
228,453e53f26846b02ba9aab57d1bb1e3e00de92ec9caf10ea2a8cf9eaab1717623,phenomsg,Hazardous\Hazardous\e-waste\Optimized-ewaste-middle-east.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Optimized-ewaste-middle-east.jpg
229,626109e2448ea7272b05ca31acd97413e061adb2d463c091e9898fb0a8c713e2,phenomsg,Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453 - Copy.jpg
229,626109e2448ea7272b05ca31acd97413e061adb2d463c091e9898fb0a8c713e2,phenomsg,Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453.jpg
230,3a9c1d19740192f318fa3ace8d04bca99451525ba4c3b18e07f76566e39f7953,phenomsg,Hazardous\Hazardous\e-waste\page_1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\page_1 - Copy.jpg
230,3a9c1d19740192f318fa3ace8d04bca99451525ba4c3b18e07f76566e39f7953,phenomsg,Hazardous\Hazardous\e-waste\page_1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\page_1.jpg
231,584560698c5d3888de43e62c4f62416aafdbddf358837c7cba7fdb7bade06052,phenomsg,Hazardous\Hazardous\e-waste\Parts_of_CFL_large - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Parts_of_CFL_large - Copy.jpg
231,584560698c5d3888de43e62c4f62416aafdbddf358837c7cba7fdb7bade06052,phenomsg,Hazardous\Hazardous\e-waste\Parts_of_CFL_large.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Parts_of_CFL_large.jpg
232,45253ba70a65159891f6d0eca34516d801a7afdfb395be47db81e6314109b010,phenomsg,Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683 - Copy.jpg
232,45253ba70a65159891f6d0eca34516d801a7afdfb395be47db81e6314109b010,phenomsg,Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\pile-o-light-bulbs-1024x683.jpg
233,87cb141f775219f277600b608664ad96f28ac7870572bcbd1f8d319e6792dd54,phenomsg,Hazardous\Hazardous\e-waste\post_lighting_waste - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\post_lighting_waste - Copy.png
233,87cb141f775219f277600b608664ad96f28ac7870572bcbd1f8d319e6792dd54,phenomsg,Hazardous\Hazardous\e-waste\post_lighting_waste.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\post_lighting_waste.png
234,7060efa627ccc8c66807c3e7b08a6dea366d2b97dd7755b9a15ed514ecaef1f6,phenomsg,Hazardous\Hazardous\e-waste\r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045 - Copy.jpg
234,7060efa627ccc8c66807c3e7b08a6dea366d2b97dd7755b9a15ed514ecaef1f6,phenomsg,Hazardous\Hazardous\e-waste\r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045.jpg
