hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
10,realwaste,Cardboard\Cardboard_288.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_288.jpg,realwaste,Metal\Metal_89.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_89.jpg
10,realwaste,Food Organics\Food Organics_17.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_17.jpg,trashnet,glass\glass14.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass14.jpg
10,realwaste,Metal\Metal_377.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_377.jpg,realwaste,Metal\Metal_597.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_597.jpg
10,realwaste,Plastic\Plastic_641.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_641.jpg,realwaste,Plastic\Plastic_688.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_688.jpg
10,ewaste,test\Washing Machine\Washing_Machine_152.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Washing Machine\Washing_Machine_152.jpg,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg
10,ewaste,train\Battery\battery_195.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_195.jpg,phenomsg,Recyclable\Recyclable\cans_all_type\png-transparent-fizzy-drinks-aluminum-can-sprite-coca-cola-jarritos-sprite-recycling-waste-cola.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\png-transparent-fizzy-drinks-aluminum-can-sprite-coca-cola-jarritos-sprite-recycling-waste-cola.png
10,ewaste,train\Player\Player_295.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_295.jpg,ewaste,val\Mobile\Mobile_147.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mobile\Mobile_147.jpg
8,realwaste,Plastic\Plastic_231.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_231.jpg,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg
10,trashnet,glass\glass209.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass209.jpg,trashnet,glass\glass422.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass422.jpg
10,phenomsg,Non-Recyclable\Non-Recyclable\diapers\pampers-disposable-baby-diapers-500x500.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\diapers\pampers-disposable-baby-diapers-500x500.jpg,realwaste,Vegetation\Vegetation_107.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_107.jpg
10,realwaste,Paper\Paper_293.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Paper\Paper_293.jpg,realwaste,Plastic\Plastic_312.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_312.jpg
10,ewaste,train\Mobile\Mobile_121.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_121.jpg,ewaste,val\Mobile\Mobile_65.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mobile\Mobile_65.jpg
10,realwaste,Metal\Metal_226.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_226.jpg,realwaste,Plastic\Plastic_392.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_392.jpg
10,realwaste,Plastic\Plastic_354.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_354.jpg,trashnet,metal\metal6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal6.jpg
10,realwaste,Metal\Metal_700.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_700.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_104.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_104.jpg
8,realwaste,Food Organics\Food Organics_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_150.jpg,realwaste,Plastic\Plastic_229.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_229.jpg
10,realwaste,Cardboard\Cardboard_225.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_225.jpg,realwaste,Cardboard\Cardboard_227.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_227.jpg
10,ewaste,train\Keyboard\Keyboard_252.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Keyboard\Keyboard_252.jpg,ewaste,train\Mouse\Mouse_172.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_172.jpg
10,realwaste,Metal\Metal_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_38.jpg,trashnet,metal\metal152.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal152.jpg
10,realwaste,Plastic\Plastic_216.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_216.jpg,trashnet,glass\glass74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass74.jpg
8,realwaste,Plastic\Plastic_216.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_216.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
10,ewaste,train\Battery\battery_216.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_216.jpg,ewaste,train\Battery\battery_285.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_285.jpg
8,realwaste,Metal\Metal_98.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_98.jpg,trashnet,plastic\plastic452.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic452.jpg
8,ewaste,train\PCB\pcb_121.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_121.jpg,ewaste,train\PCB\pcb_136.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_136.jpg
10,realwaste,Plastic\Plastic_119.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_119.jpg,realwaste,Textile Trash\Textile Trash_106.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_106.jpg
8,trashnet,glass\glass127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass127.jpg,trashnet,metal\metal159.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal159.jpg
10,realwaste,Plastic\Plastic_443.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_443.jpg,realwaste,Plastic\Plastic_893.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_893.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,realwaste,Textile Trash\Textile Trash_219.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_219.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_120.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_120.jpg,trashnet,metal\metal207.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal207.jpg
10,realwaste,Cardboard\Cardboard_167.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Cardboard\Cardboard_167.jpg,trashnet,trash\trash94.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash94.jpg
10,ewaste,train\Battery\battery_36.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Battery\battery_36.jpg,realwaste,Vegetation\Vegetation_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_56.jpg
8,ewaste,train\Player\Player_77.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_77.jpg,ewaste,val\Player\Player_37.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_37.jpg
10,realwaste,Metal\Metal_127.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_127.jpg,realwaste,Textile Trash\Textile Trash_293.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_293.jpg
8,realwaste,Metal\Metal_324.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_324.jpg,realwaste,Vegetation\Vegetation_345.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_345.jpg
10,realwaste,Plastic\Plastic_220.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_220.jpg,trashnet,metal\metal149.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal149.jpg
8,realwaste,Plastic\Plastic_186.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_186.jpg,realwaste,Plastic\Plastic_204.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_204.jpg
10,realwaste,Glass\Glass_148.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_148.jpg,realwaste,Textile Trash\Textile Trash_244.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_244.jpg
8,realwaste,Metal\Metal_574.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Metal\Metal_574.jpg,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg
10,realwaste,Plastic\Plastic_319.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_319.jpg,trashnet,metal\metal166.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal166.jpg
10,realwaste,Glass\Glass_142.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_142.jpg,realwaste,Glass\Glass_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_294.jpg
10,ewaste,train\Mouse\Mouse_96.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_96.jpg,realwaste,Textile Trash\Textile Trash_266.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Textile Trash\Textile Trash_266.jpg
10,realwaste,Glass\Glass_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_157.jpg,trashnet,metal\metal214.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal214.jpg
8,realwaste,Glass\Glass_172.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_172.jpg,trashnet,trash\trash81.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash81.jpg
10,realwaste,Miscellaneous Trash\Miscellaneous Trash_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_56.jpg,realwaste,Vegetation\Vegetation_425.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Vegetation\Vegetation_425.jpg
